username,date,retweets,favorites,geo,mentions,hashtags,id,permalink,text,sentiment_polarity,follower_count
realDonaldTrump,8/27/2016,10985,19676,,,,"""769724556949020672""",https://twitter.com/realDonaldTrump/status/769724556949020672,"""NATIONAL DEBT January 2009 = $10.6 TRILLION August 2016 = $19.4 TRILLION pic.twitter.com/dKAVaLfGAJ""",0,11149945
realDonaldTrump,8/27/2016,6539,19252,,,,"""769718184836472832""",https://twitter.com/realDonaldTrump/status/769718184836472832,"""It was an honor to have the amazing Root family join me in Iowa. I have been so inspired by their courage & bravery. https:// amp.twimg.com/v/d96463a2-c8f 5-42a3-8865-065ba39beb30 âÃÂ¶""",0.6,11149945
realDonaldTrump,8/27/2016,5272,17057,,,#ImWithYou,"""769647461459632128""",https://twitter.com/realDonaldTrump/status/769647461459632128,"""Thank you Iowa! #ImWithYou pic.twitter.com/3BIF6jBTkk""",0,11149945
realDonaldTrump,8/27/2016,3916,15668,,@JoniErnst,,"""769607369869266944""",https://twitter.com/realDonaldTrump/status/769607369869266944,"""Just landed in Iowa to attend a great event in honor of wonderful Senator @JoniErnst . Look forward to being with all of my friends.""",0.9,11149945
realDonaldTrump,8/27/2016,8024,27613,,,,,,"""My condolences to Dwyane Wade and his family on the loss of Nykea Aldridge. They are in my thoughts and prayers."";;;;""769592508879892480"";https://twitter.com/realDonaldTrump/status/769592508879892480",0,11149945
realDonaldTrump,8/27/2016,8217,24373,,,,"""769571710924263424""",https://twitter.com/realDonaldTrump/status/769571710924263424,"""Dwyane Wade's cousin was just shot and killed walking her baby in Chicago. Just what I have been saying. African-Americans will VOTE TRUMP!""",-0.2,11149945
realDonaldTrump,8/27/2016,4039,9167,,@GoldJazz559 @dailycaller,#BlackMenForBernie #Hillary2016 #BlacksForTrump,"""769554782151331840""",https://twitter.com/realDonaldTrump/status/769554782151331840,"""""@GoldJazz559: #BlackMenForBernie Leader: #Hillary2016 âÃÃ²No Regard For Black RaceâÃÃ´ http:// dailycaller.com/2016/06/06/bla ck-men-for-bernie-leader-hillary-has-no-regard-for-the-black-race/ âÃÂ¶ via @dailycaller #BlacksForTrump""",-0.166666667,11149945
realDonaldTrump,8/27/2016,8109,19527,,,,,,""""" @DiamondandSilk : Crooked Hillary getting desperate. On TV bashing Trump. @CNN  she forgot how she said a KKK member was her mentor."";;@DiamondandSilk @CNN;;""769552592158412800"";https://twitter.com/realDonaldTrump/status/769552592158412800",-0.3,11149945
realDonaldTrump,8/27/2016,10317,30829,,,,"""769539271678013440""",https://twitter.com/realDonaldTrump/status/769539271678013440,"""Heroin overdoses are taking over our children and others in the MIDWEST. Coming in from our southern border. We need strong border & WALL!""",0.216666667,11149945
realDonaldTrump,8/26/2016,10437,23462,,,#ImWithYou,"""769331841316687873""",https://twitter.com/realDonaldTrump/status/769331841316687873,"""New polls - join the MOVEMENT today. http://www. DonaldJTrump.com #ImWithYou pic.twitter.com/numII7W99T""",0.136363636,11135370
realDonaldTrump,8/26/2016,4247,11005,,,#AmericaFirst #TrumpPence16,"""769323472048623616""",https://twitter.com/realDonaldTrump/status/769323472048623616,"""Join us via our new #AmericaFirst APP! #TrumpPence16 https://www. donaldjtrump.com/press-releases /trump-campaign-debuts-the-america-first-app1 âÃÂ¶ pic.twitter.com/0angXB2BrI""",0.136363636,11135370
realDonaldTrump,8/26/2016,6632,20685,,,,,,"""Will be in Phoenix Arizona on Wednesday. Changing venue to much larger one. Demand is unreal. Polls looking great! #ImWithYou"";;;#ImWithYou;""769322071297888257"";https://twitter.com/realDonaldTrump/status/769322071297888257",0.4,11135370
realDonaldTrump,8/26/2016,4556,12814,,,,,,"""Thank you @TeamTrump Florida. Keep me updated and lets get those 100000 registered voters! #MakeAmericaGreatAgain https:// twitter.com/trumpflorida16 /status/768933465685458950 âÃÂ¶"";;@TeamTrump;#MakeAmericaGreatAgain;""769311305480024065"";https://twitter.com/realDonaldTrump/status/769311305480024065",0,11135370
realDonaldTrump,8/26/2016,2186,9314,,@kimguilfoyle @FoxNews,#Enjoy,"""769308316350623744""",https://twitter.com/realDonaldTrump/status/769308316350623744,"""I will be interviewed by @kimguilfoyle at 7pm on @FoxNews . #Enjoy !""",0.4,11135370
realDonaldTrump,8/26/2016,7453,14665,,,,"""769254655939321857""",https://twitter.com/realDonaldTrump/status/769254655939321857,"""Army training slide lists Hillary Clinton as insider threat: http://www. washingtonexaminer.com/army-slide-lis ts-clinton-as-insider-threat/article/2599956 âÃÂ¶""",0,11135370
realDonaldTrump,8/26/2016,7063,16676,,,,"""769253422549786628""",https://twitter.com/realDonaldTrump/status/769253422549786628,"""Meet the âÃÃ²TrumpocratsâÃÃ´: Lifelong Democrats Breaking w/ Party Over Hillary to Support Donald Trump for President: http://www. breitbart.com/2016-president ial-race/2016/08/23/meet-trumpocrats-lifelong-democrats-breaking-party-hillary-clinton-support-donald-trump-president/ âÃÂ¶""",-0.1,11135370
realDonaldTrump,8/26/2016,7380,14077,,,#CrookedHillary,"""769252637350866946""",https://twitter.com/realDonaldTrump/status/769252637350866946,"""""Hillary Clinton Deleted Emails Using Program Intended To Prevent Recovery"" #CrookedHillary http:// dailycaller.com/2016/08/25/hil lary-clinton-deleted-emails-using-program-intended-to-prevent-recovery/ âÃÂ¶""",0,11135370
realDonaldTrump,8/26/2016,14149,28776,,,,"""769221405820923905""",https://twitter.com/realDonaldTrump/status/769221405820923905,"""How quickly people forget that Crooked Hillary called African-American youth ""SUPER PREDATORS"" - Has she apologized?""",0.222222222,11135370
realDonaldTrump,8/26/2016,8065,28421,,,,"""769203012250112006""",https://twitter.com/realDonaldTrump/status/769203012250112006,"""I am very proud to have brought the subject of illegal immigration back into the discussion. Such a big problem for our country-I will solve""",0.055555556,11135370
realDonaldTrump,8/26/2016,5086,13088,,@pastormarkburns @MSNBC @morningmika @Morning_Joe,,"""769185155198124032""",https://twitter.com/realDonaldTrump/status/769185155198124032,"""Wonderful @pastormarkburns was attacked viciously and unfairly on @MSNBC by crazy @morningmika on low ratings @Morning_Joe . Apologize!""",-0.22,11135370
realDonaldTrump,8/26/2016,9417,27507,,,,,,"""What do African-Americans and Hispanics have to lose by going with me. Look at the poverty crime and educational statistics. I will fix it!"";;;;""769177810678067200"";https://twitter.com/realDonaldTrump/status/769177810678067200",0.25,11135370
realDonaldTrump,8/26/2016,8011,25408,,,,,,"""Crooked Hillary will NEVER be able to solve the problems of poverty education and safety within the African-American & Hispanic communities"";;;;""769170204941164544"";https://twitter.com/realDonaldTrump/status/769170204941164544",0.25,11135370
realDonaldTrump,8/26/2016,6272,15201,,,,"""769143845892136960""",https://twitter.com/realDonaldTrump/status/769143845892136960,"""The Clinton's are the real predators... https:// instagram.com/p/BJkj25RD44E/""",0.2,11135370
realDonaldTrump,8/25/2016,4910,15532,,,,,,""""" @Lewenskimo : Your opponent has run out of ideas now resorts to personal attacks on you. Every Amercan knows you represent HOPE!!"""";;@Lewenskimo;;""769021525638930437"";https://twitter.com/realDonaldTrump/status/769021525638930437",0,11118974
realDonaldTrump,8/25/2016,14699,27830,,,#FlashbackFriday,"""769006162926669824""",https://twitter.com/realDonaldTrump/status/769006162926669824,"""""Hillary Clinton needs to address the racist undertones of her 2008 campaign."" #FlashbackFriday pic.twitter.com/MJQp0rcnzH""",0,11118974
realDonaldTrump,8/25/2016,8129,14415,,@DonaldJTrumpJr,,"""769003323856867328""",https://twitter.com/realDonaldTrump/status/769003323856867328,""""" @DonaldJTrumpJr : Company Gouging Price Of EpiPens Is A Clinton Foundation Donor And Partner http:// dailycaller.com/2016/08/24/com pany-gouging-price-of-epipens-is-a-clinton-foundation-donor-and-partner/ âÃÂ¶ via dailycaller""""",0,11118974
realDonaldTrump,8/25/2016,7479,14514,,@foxnation,,"""769003073943457792""",https://twitter.com/realDonaldTrump/status/769003073943457792,""""" @foxnation : Flashback: Hillary Clinton Praised Former KKK Member Robert Byrd as 'Friend and Mentor': http:// bit.ly/2bmuqej """"",0,11118974
realDonaldTrump,8/25/2016,4729,11528,,,,"""769002724218118144""",https://twitter.com/realDonaldTrump/status/769002724218118144,"""CLINTON CORRUPTION AND HER SABOTAGE OF THE INNER CITIES. Full speech transcript: https://www. facebook.com/DonaldTrump/po sts/10157565569645725 âÃÂ¶""",0.175,11118974
realDonaldTrump,8/25/2016,8299,24140,,,,,,"""Hillary Clinton only knows how to make a speech when it is a hit on me. No policy and always very short (stamina). Media gives her a pass!"";;;;""769001435484688384"";https://twitter.com/realDonaldTrump/status/769001435484688384",0,11118974
realDonaldTrump,8/25/2016,9354,20458,,,,,,"""HRC is using the oldest play in the Dem playbook- when their policies fail they are left w/this one tired argument! http://www. snappytv.com/tc/2673821"";;;;""768922208987127808"";https://twitter.com/realDonaldTrump/status/768922208987127808",-0.3,11118974
realDonaldTrump,8/25/2016,8905,25366,,,,"""768912241349517312""",https://twitter.com/realDonaldTrump/status/768912241349517312,"""Hillary Clinton is using race-baiting to try to get African-American voters- but they know she is all talk and NO ACTION!""",-0.05,11118974
realDonaldTrump,8/25/2016,8349,24633,,,,"""768904362211086336""",https://twitter.com/realDonaldTrump/status/768904362211086336,"""Hillary Clinton's short speech is pandering to the worst instincts in our society. She should be ashamed of herself!""",-0.5,11118974
realDonaldTrump,8/25/2016,6995,19274,,,#CrookedHillary,"""768903697166368769""",https://twitter.com/realDonaldTrump/status/768903697166368769,"""Just watched recap of #CrookedHillary 's speech. Very short and lies. She is the only one fear-mongering!""",0,11118974
realDonaldTrump,8/25/2016,9838,30183,,,,,,"""So many in the African-American community are doing so badly poverty and crime way up employment and jobs way down: I will fix it promise"";;;;""768791265811062788"";https://twitter.com/realDonaldTrump/status/768791265811062788",-0.118518519,11118974
realDonaldTrump,8/25/2016,9157,30281,,,,,,"""Poll numbers are starting to look very good. Leading in Florida @CNN Arizona and big jump in Utah. All numbers rising national way up. Wow!"";;@CNN;;""768788761635356672"";https://twitter.com/realDonaldTrump/status/768788761635356672",0.303333333,11118974
realDonaldTrump,8/24/2016,4601,11702,,@Trump_Videos @Nigel_Farage @realDonaldTrump,#brexit #MAGA,"""768667720149762048""",https://twitter.com/realDonaldTrump/status/768667720149762048,""""" @Trump_Videos : . @Nigel_Farage of the #brexit fame - We CAN do this! We can #MAGA with @realDonaldTrump https:// youtu.be/gSBDTfTfmJ8 """"",0,11102679
realDonaldTrump,8/24/2016,7061,24047,,,,"""768624405777944576""",https://twitter.com/realDonaldTrump/status/768624405777944576,"""Thoughts and prayers to the great people of Indiana. You will prevail!""",0.8,11102679
realDonaldTrump,8/24/2016,6892,24403,,@Mike_Pence,,"""768623966713999360""",https://twitter.com/realDonaldTrump/status/768623966713999360,"""Great Governor @Mike_Pence is in Indiana to help lead the relief efforts after tornadoes struck. True leadership.""",0.575,11102679
realDonaldTrump,8/24/2016,3988,15500,,,,,,"""Will be on #Hannity @10pE @FoxNews - discussing various subjects including immigration-if elected we will #BuildTheWall & enforce our laws!"";;@10pE @FoxNews;#Hannity #BuildTheWall;""768600125413273600"";https://twitter.com/realDonaldTrump/status/768600125413273600",0,11102679
realDonaldTrump,8/24/2016,5906,17075,,,#AmericaFirst #ImWithYou,"""768578478266458113""",https://twitter.com/realDonaldTrump/status/768578478266458113,"""Thank you for your support! #AmericaFirst #ImWithYou pic.twitter.com/N8FShwYt2g""",0,11102679
realDonaldTrump,8/24/2016,4450,15747,,,,,,"""A great afternoon in Tampa Florida. Thank you! #TrumpPence16 pic.twitter.com/K5MBAcnfR1"";;;#TrumpPence16;""768561716149915648"";https://twitter.com/realDonaldTrump/status/768561716149915648",0.8,11102679
realDonaldTrump,8/24/2016,5487,15417,,,#MakeAmericaGreatAgain,"""768499164967739392""",https://twitter.com/realDonaldTrump/status/768499164967739392,"""New national poll released. Join the MOVEMENT & together we will #MakeAmericaGreatAgain ! http://www. DonaldJTrump.com pic.twitter.com/rnU1fkn274""",0.136363636,11102679
realDonaldTrump,8/24/2016,6711,18665,,,#MakeAmericaGreatAgain,"""768488555828183040""",https://twitter.com/realDonaldTrump/status/768488555828183040,"""Great new poll Florida - thank you! #MakeAmericaGreatAgain pic.twitter.com/7TKpe388Bc""",0.468181818,11102679
realDonaldTrump,8/24/2016,6283,14847,,,#MakeAmericaSafeAgain,"""768467755339223040""",https://twitter.com/realDonaldTrump/status/768467755339223040,"""I will not let the families of The Remembrance Project down! #MakeAmericaSafeAgain http://www. TheRemembranceProject.org https:// amp.twimg.com/v/db1dc4a1-ae4 3-4da4-8c32-f84a5e5e6223 âÃÂ¶""",-0.155555556,11102679
realDonaldTrump,8/24/2016,7845,31179,,,,"""768448216744488960""",https://twitter.com/realDonaldTrump/status/768448216744488960,"""My thoughts and prayers are with the victims and families of those affected by two powerful earthquakes in Italy and Myanmar.""",0.3,11102679
realDonaldTrump,8/23/2016,6690,20145,,,,,,"""Thank you Travis County Texas! #MakeAmericaGreatAgain pic.twitter.com/ZBnYzNb0eo"";;;#MakeAmericaGreatAgain;""768280756682690562"";https://twitter.com/realDonaldTrump/status/768280756682690562",0,11082607
realDonaldTrump,8/23/2016,4874,17723,,,,,,"""Will be participating in a Town Hall tonight on @SeanHannity at 10pmE from Austin Texas. Enjoy! pic.twitter.com/8ZBneb0pGk"";;@SeanHannity;;""768239855310471168"";https://twitter.com/realDonaldTrump/status/768239855310471168",0.4,11082607
realDonaldTrump,8/23/2016,7763,23658,,,,,,"""In Austin Texas with some of our amazing Border Patrol Agents. I will not let them down! https:// instagram.com/p/BJdya79DXOF/ pic.twitter.com/7ImVH69fNb"";;;;""768196613680398336"";https://twitter.com/realDonaldTrump/status/768196613680398336",0.222222222,11082607
realDonaldTrump,8/23/2016,3907,12106,,,,,,"""Join me in Tampa Florida- tomorrow at 1pmE! Tickets: https://www. donaldjtrump.com/schedule/regis ter/tampa-fl3/ âÃÂ¶ pic.twitter.com/lLyaW6nxsP"";;;;""768125054584393729"";https://twitter.com/realDonaldTrump/status/768125054584393729",0,11082607
realDonaldTrump,8/23/2016,20448,45378,,,,,,"""President Obama should have gone to Louisiana days ago instead of golfing. Too little too late!"";;;;""768119463421943808"";https://twitter.com/realDonaldTrump/status/768119463421943808",-0.1875,11082607
realDonaldTrump,8/23/2016,8719,23213,,,,"""768097204376510464""",https://twitter.com/realDonaldTrump/status/768097204376510464,"""Hillary Clinton strongly stated that there was ""absolutely no connection"" between her private work and that of The State Department. LIE!""",0.111111111,11082607
realDonaldTrump,8/23/2016,10780,35471,,,,,,"""It is being reported by virtually everyone and is a fact that the media pile on against me is the worst in American political history!"";;;;""768083669550366720"";https://twitter.com/realDonaldTrump/status/768083669550366720",-0.333333333,11082607
realDonaldTrump,8/23/2016,6055,21017,,@FoxNews,,"""768069472464666624""",https://twitter.com/realDonaldTrump/status/768069472464666624,"""I am now in Texas doing a big fundraiser for the Republican Party and a @FoxNews Special on the BORDER and with victims of border crime!""",0.178571429,11082607
realDonaldTrump,8/22/2016,5064,16435,,,,,,"""The @WashingtonPost quickly put together a hit job book on me- comprised of copies of some of their inaccurate stories. Don't buy boring!"";;@WashingtonPost;;""767889674530594816"";https://twitter.com/realDonaldTrump/status/767889674530594816",0.333333333,11062600
realDonaldTrump,8/22/2016,7453,22571,,,,,,""". @AnnCoulter 's new book 'In Trump We Trust comes out tomorrow. People are saying it's terrific - knowing Ann I am sure it is!"";;@AnnCoulter;;""767888297125355521"";https://twitter.com/realDonaldTrump/status/767888297125355521",0.212121212,11062600
realDonaldTrump,8/22/2016,5232,21716,,,,,,"""Just leaving Akron Ohio after a packed rally. Amazing people! Going now to Texas."";;;;""767870642716831744"";https://twitter.com/realDonaldTrump/status/767870642716831744",0.6,11062600
realDonaldTrump,8/22/2016,7234,22839,,,,,,"""Great meeting with active & retired law enforcement officers- at the Fraternal Order of Police lodge in Akron Ohio. pic.twitter.com/EUWhDC644R"";;;;""767830376735735808"";https://twitter.com/realDonaldTrump/status/767830376735735808",0.333333333,11062600
realDonaldTrump,8/22/2016,5267,11880,,,,"""767706807619969025""",https://twitter.com/realDonaldTrump/status/767706807619969025,"""Statement on Clinton Foundation: https://www. facebook.com/DonaldTrump/po sts/10157542172590725 âÃÂ¶""",0,11062600
realDonaldTrump,8/22/2016,2045,9717,,@foxandfriends,,"""767700760113086465""",https://twitter.com/realDonaldTrump/status/767700760113086465,"""Will be interviewed on @foxandfriends at 8:30 A.M. Eastern. ENJOY!""",0.4,11062600
realDonaldTrump,8/22/2016,8472,22248,,,,,,"""Some day when things calm down I'll tell the real story of @JoeNBC and his very insecure long-time girlfriend @morningmika . Two clowns!"";;@JoeNBC @morningmika;;""767685048703279104"";https://twitter.com/realDonaldTrump/status/767685048703279104",-0.161111111,11062600
realDonaldTrump,8/22/2016,4482,15126,,,,,,"""Tried watching low-rated @Morning_Joe this morning unwatchable! @morningmika is off the wall a neurotic and not very bright mess!"";;@Morning_Joe @morningmika;;""767683204039974912"";https://twitter.com/realDonaldTrump/status/767683204039974912",-0.269230769,11062600
realDonaldTrump,8/22/2016,5667,14666,,@realbill2016 @realDonaldTrump @Brainykid2010 @shl,,"""767679356466520064""",https://twitter.com/realDonaldTrump/status/767679356466520064,""""" @realbill2016 : @realDonaldTrump @Brainykid2010 @shl Trump leading LA Times poll pic.twitter.com/908uLXCIWz """"",0,11062600
realDonaldTrump,8/21/2016,2113,8769,,@Brainykid2010 @shl @realDonaldTrump,,"""767536943353696256""",https://twitter.com/realDonaldTrump/status/767536943353696256,"""""@Brainykid2010: @shl @realDonaldTrump The ad was actually very good!""""",0.91,11044648
realDonaldTrump,8/21/2016,3741,11995,,@55Lidsville @KellyannePolls,#TeamTrump,"""767532993686765569""",https://twitter.com/realDonaldTrump/status/767532993686765569,""""" @55Lidsville : #TeamTrump @KellyannePolls You need to show the crowds at the rallies use Periscope! Show HC's 139 YT viewers vs DT 38K""""",0,11044648
realDonaldTrump,8/21/2016,3559,12436,,@SinAbunz_TM @realDonaldTrump,#MAGA #TrumpPence16,"""767532557235806208""",https://twitter.com/realDonaldTrump/status/767532557235806208,""""" @SinAbunz_TM : @realDonaldTrump TRUMP VICTORY IN NOVEMBER! #MAGA #TrumpPence16 """"",0,11044648
realDonaldTrump,8/21/2016,7410,13859,,@Jimbos2002 @Morning_Joe,,"""767531507665756160""",https://twitter.com/realDonaldTrump/status/767531507665756160,""""" @Jimbos2002 : @Morning_Joe Video: Hillary referring to blacks as super predators that need to be brought to heel. https:// m.youtube.com/watch?v=ALXulk 0T8cg âÃÂ¶ """"",0.333333333,11044648
realDonaldTrump,8/21/2016,3259,12352,,,,,,"""I heard that @Morning_Joe was very nice on Friday but that little Donny D a big failure in TV (& someone I helped) was nasty. Irrelevant!"";;@Morning_Joe;;""767528750749810688"";https://twitter.com/realDonaldTrump/status/767528750749810688",-0.144833333,11044648
realDonaldTrump,8/21/2016,12281,35675,,,,"""767520065608613888""",https://twitter.com/realDonaldTrump/status/767520065608613888,"""Crooked Hillary is flooding the airwaves with false and misleading ads - all paid for by her bosses on Wall Street. Media is protecting her!""",-0.2,11044648
realDonaldTrump,8/21/2016,11222,35836,,,,,,"""I have been drawing very big and enthusiastic crowds but the media refuses to show or discuss them. Something very big is happening!"";;;;""767505383430782976"";https://twitter.com/realDonaldTrump/status/767505383430782976",0.2,11044648
realDonaldTrump,8/20/2016,6973,19504,,,,,,"""Together we are going to MAKE AMERICA SAFE AND GREAT AGAIN! http://www. breitbart.com/2016-president ial-race/2016/08/20/la-times-poll-trump-takes-half-point-lead-clinton/ âÃÂ¶"";;;;""767150340726779904"";https://twitter.com/realDonaldTrump/status/767150340726779904",0.65,11025474
realDonaldTrump,8/20/2016,4898,16875,,@EyeCandyTMGayle @realDonaldTrump,,"""767149890464018433""",https://twitter.com/realDonaldTrump/status/767149890464018433,""""" @EyeCandyTMGayle : @realDonaldTrump please oh please take the CHARLOTTE NC speech ACROSS the swing states .... sooo powerful"" Good!""",0.5,11025474
realDonaldTrump,8/20/2016,3883,14794,,@J58golf @realDonaldTrump,,"""767149739418804228""",https://twitter.com/realDonaldTrump/status/767149739418804228,""""" @J58golf : @realDonaldTrump been a great week. More of the same will get you in the white house!""""",0.325,11025474
realDonaldTrump,8/20/2016,8860,27523,,,#MAGA,"""767137098679853056""",https://twitter.com/realDonaldTrump/status/767137098679853056,"""We will bring America together as ONE country again âÃÃ¬ united as Americans in common purpose and common dreams. #MAGA""",-0.3,11025474
realDonaldTrump,8/20/2016,5076,16526,,,#TrumpPence16,"""767135128950898689""",https://twitter.com/realDonaldTrump/status/767135128950898689,"""Will be back soon Virginia. We are going to MAKE AMERICA GREAT AGAIN! #TrumpPence16 pic.twitter.com/IU4JPSi0rZ""",0.4,11025474
realDonaldTrump,8/20/2016,3154,12456,,@JudgeJeanine,,"""767134774687330304""",https://twitter.com/realDonaldTrump/status/767134774687330304,"""Will be interviewed on @JudgeJeanine at 9:00 P.M. Enjoy!""",0.4,11025474
realDonaldTrump,8/20/2016,3437,15628,,,,,,"""Just leaving Virginia - really big crowd great enthusiasm!"";;;;""767133459148054528"";https://twitter.com/realDonaldTrump/status/767133459148054528",0.4,11025474
realDonaldTrump,8/20/2016,6519,16928,,@JerryJrFalwell,#TrumpPence16 #,"""767052374934421506""",https://twitter.com/realDonaldTrump/status/767052374934421506,"""Thank you @JerryJrFalwell - will see you soon. #TrumpPence16 https://www. washingtonpost.com/opinions/jerry -falwell-jr-trump-is-the-churchillian-leader-we-need/2016/08/19/b1ff79e0-64b1-11e6-be4e-23fc4d4d12b4_story.html?utm_term=.9a231e4faa1b#âÃÂ¶""",0,11025474
realDonaldTrump,8/19/2016,7287,24533,,,,,,""""" @CatOnGlass : 200000 new followers for @realDonaldTrump . From 10800000 to 1100 All in the last ten days or so! #MAGA #AlwaysTrump"";;@CatOnGlass @realDonaldTrump;#MAGA #AlwaysTrump;""766863067858759681"";https://twitter.com/realDonaldTrump/status/766863067858759681",0.045454545,11005894
realDonaldTrump,8/19/2016,7923,19703,,@Franklin_Graham @BillyNungesser @SamaritansPurse,,"""766805485466988544""",https://twitter.com/realDonaldTrump/status/766805485466988544,""". @Franklin_Graham @BillyNungesser @SamaritansPurse - so humbled by my time w/ you. You are in our thoughts & prayers. pic.twitter.com/I6xGsEzlwv""",0,11005894
realDonaldTrump,8/19/2016,15721,40205,,,,,,"""We are one nation. When one hurts we all hurt. We must all work together-to lift each other up. #StandWithLouisiana pic.twitter.com/Ob7J2oBWhq"";;;#StandWithLouisiana;""766801978085117952"";https://twitter.com/realDonaldTrump/status/766801978085117952",-0.125,11005894
realDonaldTrump,8/19/2016,23773,53813,,,#WheresHillary,"""766791143291916288""",https://twitter.com/realDonaldTrump/status/766791143291916288,"""#WheresHillary ? Sleeping!!!!!""",0,11005894
realDonaldTrump,8/19/2016,8403,27271,,,#TrumpPence16,"""766760721115938816""",https://twitter.com/realDonaldTrump/status/766760721115938816,"""Thank you Michigan. This is a MOVEMENT. We are going to MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16 pic.twitter.com/vP3eqF3Zbb""",0.65,11005894
realDonaldTrump,8/19/2016,3709,14768,,@EricTrump @BillHemmer @FoxNews,#ImWithYou #TrumpTrain,"""766629517083414528""",https://twitter.com/realDonaldTrump/status/766629517083414528,"""Great job by @EricTrump on interview with @BillHemmer on @FoxNews . #ImWithYou #TrumpTrain""",0.8,11005894
realDonaldTrump,8/19/2016,6850,30132,,,,,,"""Thank you to everyone for all of the nice comments by Twitter pundits and otherwise for my speech last night."";;;;""766627569110249472"";https://twitter.com/realDonaldTrump/status/766627569110249472",0.3,11005894
realDonaldTrump,8/19/2016,5100,18317,,,,,,"""The reporting at the failing @nytimes gets worse and worse by the day. Fortunately it is a dying newspaper."";;@nytimes;;""766616610975182848"";https://twitter.com/realDonaldTrump/status/766616610975182848",-0.133333333,11005894
realDonaldTrump,8/19/2016,5206,22035,,,,"""766616361720246272""",https://twitter.com/realDonaldTrump/status/766616361720246272,"""Thank you to NC for last evenings great reception. The speech was a great success. Heading now to Louisiana & another speech tonight in MI.""",0.475,11005894
realDonaldTrump,8/19/2016,14997,41055,,,,,,"""We are one nation. When one state hurts we all hurt. We must all work together - to lift each other up. pic.twitter.com/XoDkW5X3Wy"";;;;""766585563805802497"";https://twitter.com/realDonaldTrump/status/766585563805802497",-0.125,11005894
realDonaldTrump,8/18/2016,4300,15753,,,,,,"""Thank you Charlotte North Carolina! #MakeAmericaGreatAgain https://www. facebook.com/DonaldTrump/po sts/10157522097930725 âÃÂ¶"";;;#MakeAmericaGreatAgain;""766437671652556800"";https://twitter.com/realDonaldTrump/status/766437671652556800",0,10983637
realDonaldTrump,8/18/2016,6017,16728,,,,,,"""Together we will MAKE AMERICA GREAT AGAIN! https:// morningconsult.com/2016/08/18/ame rican-immigrants-back-trump-ideological-test-poll-shows/ âÃÂ¶"";;;;""766432970441945088"";https://twitter.com/realDonaldTrump/status/766432970441945088",0.8,10983637
realDonaldTrump,8/18/2016,24331,41361,,,#CrookedHillary #ThrowbackThursday,"""766378021355921408""",https://twitter.com/realDonaldTrump/status/766378021355921408,"""#CrookedHillary #ThrowbackThursday pic.twitter.com/v8J0r64J7h""",0,10983637
realDonaldTrump,8/18/2016,16432,35458,,,,"""766246213079498752""",https://twitter.com/realDonaldTrump/status/766246213079498752,"""They will soon be calling me MR. BREXIT!""",0,10983637
realDonaldTrump,8/17/2016,3157,13053,,@seanhannity @FoxNews,,"""766082563064623105""",https://twitter.com/realDonaldTrump/status/766082563064623105,"""I will be doing a Town Hall tonight at 10:00 P.M. on @seanhannity - @FoxNews""",0,10964512
realDonaldTrump,8/17/2016,5247,18574,,@SeanHannity @FoxNews,,"""766038151206936576""",https://twitter.com/realDonaldTrump/status/766038151206936576,"""Will be participating in a town hall event- hosted by @SeanHannity tonight at 10pmE on @FoxNews . Enjoy! pic.twitter.com/7nReqYM7FF""",0.4,10964512
realDonaldTrump,8/17/2016,8843,22396,,,#MakeAmericaGreatAgain #ImWithYou,"""766028026987491328""",https://twitter.com/realDonaldTrump/status/766028026987491328,"""We are going to make this a government of the people once again! #MakeAmericaGreatAgain #ImWithYou https:// amp.twimg.com/v/4586e62b-3a3 5-479d-a65d-f984df338175 âÃÂ¶""",0,10964512
realDonaldTrump,8/17/2016,8933,24606,,,,,,"""We will repeal & replace #Obamacare  which has caused soaring double-digit premium increases. It is a disaster! https:// amp.twimg.com/v/ddb1eaf1-bdc 5-44b3-b090-dc20494568f7 âÃÂ¶"";;;#Obamacare;""766002945485864961"";https://twitter.com/realDonaldTrump/status/766002945485864961",0,10964512
realDonaldTrump,8/17/2016,14354,33600,,,,,,"""A vote for Hillary Clinton is a vote for another generation of poverty high crime & lost opportunities. #ImWithYou https:// amp.twimg.com/v/d4fc15a4-b04 b-48cc-85a8-fbdf61211602 âÃÂ¶"";;;#ImWithYou;""765955844055760896"";https://twitter.com/realDonaldTrump/status/765955844055760896",0.16,10964512
realDonaldTrump,8/17/2016,5439,14761,,,#MakeAmericaSafeAgain #ImWithYou,"""765953073072058368""",https://twitter.com/realDonaldTrump/status/765953073072058368,"""#MakeAmericaSafeAgain #ImWithYou https:// amp.twimg.com/v/fcae1c85-517 c-463b-9a37-7eb8a143fa79 âÃÂ¶""",0,10964512
realDonaldTrump,8/17/2016,4962,14056,,@ScottWalker @GOP @Reince,#MakeAmericaGreatAgain #ImWithYou,"""765950471160954884""",https://twitter.com/realDonaldTrump/status/765950471160954884,"""Thank you Governor @ScottWalker & @GOP Chairman @Reince Priebus. #MakeAmericaGreatAgain #ImWithYou https:// amp.twimg.com/v/f7054104-496 5-4a99-934f-a0cbed956ee3 âÃÂ¶""",0,10964512
